"Location.City","Location.State","Location.Country","Data.Shape","Data.Encounter duration","Data.Description excerpt","Location.Coordinates.Latitude ","Location.Coordinates.Longitude ","Dates.Sighted.Year","Dates.Sighted.Month","Date.Sighted.Day","Dates.Sighted.Hour","Dates.Sighted.Minute","Dates.Documented.Year","Dates.Documented.Month","Dates.Documented.Day"
"cheyenne","WY","US","cigar","60.0","Saw two silver objects flying over Cheyenne. Performed odd maneuvers. Thought nothing of it until I got into the city &amp; saw an AF copte","41.14","-104.8197222","1998","9","4","15","0","1998","11","19"
"cheyenne","WY","US","circle","2700.0","followed by flying silent vehical for 45 minutes in wyomming","41.14","-104.8197222","1970","6","20","2","0","2009","1","10"
"cheyenne","WY","US","circle","1200.0","8/5/11 I observed five round brightly colored objects moving sw to ne quietly at great speed.","41.14","-104.8197222","2011","8","5","18","13","2011","8","7"
"cheyenne","WY","US","egg","300.0","The EggBeamer&#33","41.14","-104.8197222","2002","4","30","20","15","2002","5","14"
"cheyenne","WY","US","fireball","5.0","A huge fireball east of Cheyenne Wyoming","41.14","-104.8197222","2003","11","1","0","0","2004","1","17"
"cheyenne","WY","US","fireball","5.0","Fireball seen in night sky near Cheyenne WY Thanksgiving evening","41.14","-104.8197222","2002","11","28","18","30","2002","12","23"
"cheyenne","WY","US","fireball","1.0","Bright ball of light shoots toward ground in Southeastern Wyoming.","41.14","-104.8197222","2002","2","9","20","30","2002","2","22"
"cheyenne","WY","US","light","180.0","I looked out my bedroom window and saw an object in the sky that was changing colors quickly&#44 the lights were neon. It sat in the sky f","41.14","-104.8197222","2009","6","7","0","30","2009","6","9"
"cheyenne","WY","US","light","420.0","Slow moving&#44 silent&#44  bright light travels over Cheyenne WY","41.14","-104.8197222","2010","4","29","20","45","2010","5","12"
"cheyenne","WY","US","light","6.0","Light traveled from horizon to horizon in six seconds.  Flashed at ending horizon.","41.14","-104.8197222","1998","9","2","0","30","1998","11","19"
"cheyenne","WY","US","light","5.0","2 groups of lights rapidly moving north over Cheyenne Wy","41.14","-104.8197222","2011","4","1","21","10","2011","4","3"
"cheyenne","WY","US","light","30.0","Star like object over F. E. Warren AFB&#44 WY","41.14","-104.8197222","1994","6","15","23","45","2002","8","16"
"cheyenne","WY","US","light","900.0","U.F.O in Cheyenne&#44 Wyoming","41.14","-104.8197222","2010","10","15","2","30","2010","11","21"
"cheyenne","WY","US","other","300.0","Two pulsating large yellow-white lights with bulbous and tall center between lights","41.14","-104.8197222","2010","8","6","0","30","2010","8","30"
"cheyenne","WY","US","other","240.0","Looked like the sun or moon.","41.14","-104.8197222","2001","8","17","20","30","2001","10","12"
"cheyenne","WY","US","other","3.0","Green Streaking Object","41.14","-104.8197222","2004","3","19","23","15","2004","3","23"
"cheyenne","WY","US","other","90.0","Seen a object in clear sky.looked like commet coming from south to north.lost tail half way across sky","41.14","-104.8197222","1997","10","5","19","0","2002","1","11"
"cheyenne","WY","US","oval","5.0","Bright light shooting across the sky","41.14","-104.8197222","2009","9","23","4","30","2009","12","12"
"cheyenne","WY","US","oval","120.0","At 6:45 a silver light object came into view N. of Cheyenne&#44WY.It had no vapor trail moving at jet speed&#44but turning on a dime.","41.14","-104.8197222","2005","5","19","18","45","2005","5","24"
"cheyenne","WY","US","sphere","10.0","Seen on highway on back of Military flatbed w/&quot;black&quot; helicopter escort(1)&#44 4 black Humvee&#39s(black uniforms W/M16&#39s inside). Object und","41.14","-104.8197222","1998","4","4","9","0","1999","2","16"
"cheyenne","WY","US","triangle","120.0","2 low slow flying black triangles","41.14","-104.8197222","2010","4","10","21","0","2010","4","13"
"cheyenne","WY","US","triangle","3.0","&quot;V&quot; shaped craft moving north to south with seven round lights.","41.14","-104.8197222","2008","9","26","23","25","2008","10","31"
"cheyenne","WY","US","triangle","900.0","From the N.E&#44 to the SW.&#44 at 9:50 pm.&#44 a reddish orange cloud surronding it.&#44 with sparkles inside the cloud.&#44 but you clearly could se","41.14","-104.8197222","1999","8","13","21","50","1999","10","2"
"cheyenne","WY","US","unknown","5.0","An orange object viewed intermmitantly in the night sky heading east at a relatively slow speed.","41.14","-104.8197222","2005","12","5","21","0","2006","2","14"
"cheyenne","WY","US","unknown","3.0","Seen an oject west of town at hotel it refected city lights with brown golden color moving west fast with no lights no sound and no vis","41.14","-104.8197222","1999","9","17","21","55","1999","10","2"
"cheyenne","WY","US","unknown","120.0","The object moved n northwest roughly following a passanger jet it was lower than the jet it made no sound had no lights it seemed to re","41.14","-104.8197222","1998","5","2","20","30","1999","1","28"
"chugwater","WY","US","light","30.0","F.E. Warren AFB Wyoming sightings","41.7566667","-104.8211111","2001","10","15","3","0","2003","9","9"
"clark","WY","US","disk","180.0","Classic bell shape&#44 glowed all over with flashing light on top.","44.8994444","-109.1502778","2008","4","1","21","0","2010","8","24"
"clark","WY","US","light","300.0","Clark&#44 WY. object or Light heading S.W. at 20:51 hours","44.8994444","-109.1502778","2003","10","3","20","51","2003","11","8"
"clark","WY","US","light","2100.0","Two  lights flashing &amp; moving near Cody&#44 WY.","44.8994444","-109.1502778","2006","8","23","21","55","2006","10","30"
"clark","WY","US","light","180.0","2 lights I thought were satellites running side by side when one jumped out in front of the other and went much faster","44.8994444","-109.1502778","2005","7","31","4","20","2005","10","11"
"clark","WY","US","light","600.0","I have been seeing a bright light for years in the same area of sky&#44 it is brighter than a plane slower than a plane it lasts about 10","44.8994444","-109.1502778","2001","11","15","21","10","2001","11","20"
"clark","WY","US","unknown","120.0","6 Invisible objects con trails only.  ((NUFORC Note:  They look like normal contrails to us.  Can see trace of plane&#44 we believe.  PD))","44.8994444","-109.1502778","2013","10","5","12","15","2013","10","14"
"cody","WY","US","light","120.0","Bright light.  ((NUFORC Note:  Overflight of ISS occurred at 19:05 p.m..  PD))","44.5263889","-109.0558333","2011","2","22","18","0","2011","2","23"
"cody","WY","US","light","10.0","Bright white light/ resembling headlights extinguishing in seconds.","44.5263889","-109.0558333","2013","5","29","23","37","2013","7","3"
"cody","WY","US","other","60.0","strange lights around Cody area","44.5263889","-109.0558333","1996","5","1","22","0","2008","6","12"
"cokeville","WY","US","formation","180.0","An object with lights hovered in the night sky for 3 minutes","42.0825","-110.9544444","2010","8","29","21","20","2010","8","30"
"cowley","WY","US","cylinder","600.0","Witnessed a cylinder shape object&#44 very close&#44 moving slowly&#44 deep humming sound&#44  illuminated portals showing mechanical rooms.","44.8833333","-108.4688889","1976","7","27","1","0","2010","2","14"
"devils tower","WY","US","light","10.0","Multiple green orbs of light moved randomly on a hillside.","44.5891667","-104.6961111","2013","8","12","21","30","2013","8","30"
"douglas","WY","US","light","1800.0","Bright orange lights appear in remote Wyoming area&#44 twice&#33","42.7597222","-105.3816667","2007","6","24","0","30","2007","8","7"
"dubois","WY","US","fireball","1.5","Bright &#44 fast falling light","43.5336111","-109.6297222","2001","1","11","21","50","2001","2","18"
"dubois","WY","US","triangle","1920.0","Large fireball and lots of triangular shaped objects flying with irratic and jittery patterns&#44 together and apart.","43.5336111","-109.6297222","2001","8","17","22","19","2001","12","5"
"evanston","WY","US","formation","600.0","Pair of slow lights in perfect formation.  ((NUFORC Note:  ISS and Space Station in formation.  PD))","41.2683333","-110.9625","2007","6","21","23","0","2007","8","14"
"evanston","WY","US","light","600.0","8 ORANGE orbs seen flying in single file formation about 750ft up.","41.2683333","-110.9625","2014","2","25","18","35","2014","5","2"
"evanston","WY","US","oval","18000.0","observed a oblong green glassy object starting at 2300 hrs on 10-24-01 while driving through wyoming untill 0400 10-25-01 seemed to mis","41.2683333","-110.9625","2001","10","24","23","0","2001","11","20"
"evanston","WY","US","sphere","240.0","multicolored lights hover and fly  over evanston&#44wy  ((NUFORC Note:  Probably a celestial body&#44 we suspect.  PD))","41.2683333","-110.9625","2005","12","12","23","0","2006","2","14"
"evanston","WY","US","sphere","7.0","For many months myself and others have seen silver lighted spheres moving intelligently over city.","41.2683333","-110.9625","2002","4","29","21","30","2002","5","14"
"evansville","WY","US","circle","2700.0","Strange Craft By North Casper","42.86","-106.2677778","2010","4","30","21","30","2010","5","12"
"fort bridger","WY","US","disk","30.0","Saw very bright green light in western sky.","41.3166667","-110.3836111","2002","9","28","18","30","2002","10","15"
"fort washakie","WY","US","light","3600.0","Observed a still standing white silver red light blinking.","43.0063889","-108.8816667","2014","1","23","23","0","2014","1","30"
"gillette","WY","US","changing","5400.0","Bright light follows me.","44.2911111","-105.5016667","2001","1","8","18","30","2001","2","18"
"gillette","WY","US","circle","10.0","Strange craft flying above street lights.","44.2911111","-105.5016667","2013","9","11","9","0","2013","9","30"
"gillette","WY","US","egg","300.0","Bell shaped object emiting bright light from bottom spotted near Gillette Wyoming.","44.2911111","-105.5016667","2008","8","11","20","15","2008","10","31"
"gillette","WY","US","fireball","5.0","Neon green flying object seen over Gillette&#44 Wyoming","44.2911111","-105.5016667","2002","9","6","20","30","2002","9","13"
"gillette","WY","US","fireball","10.0","Large White/Green Object Descends over Gillette&#44 Wyoming&#44  No known Impact","44.2911111","-105.5016667","2010","12","13","18","24","2011","1","5"
"gillette","WY","US","light","900.0","Seen white ball of light falling from sky then almost landed in Foothills before it sped off going North.","44.2911111","-105.5016667","2013","5","2","19","45","2013","5","15"
"gillette","WY","US","light","195.0","Multiple white soaring lights in one section of sky.","44.2911111","-105.5016667","2010","6","6","2","45","2010","6","10"
"gillette","WY","US","other","23400.0","3 UFO&#39s","44.2911111","-105.5016667","2012","9","22","2","30","2012","9","24"
"gillette","WY","US","other","15.0","At 5:20 P.M. my wife and I were taken our 10 year old to football practice. We were going east on 14-16 when I saw this craft flying fr","44.2911111","-105.5016667","1999","10","4","17","25","1999","10","19"
"gillette","WY","US","triangle","600.0","On march 6th 2001. I was in the foothills area of Gillette Wyoming.  I looked to the sky and saw a blue light gliding across the sky to","44.2911111","-105.5016667","2001","3","6","19","0","2001","3","16"
"gillette","WY","US","triangle","60.0","Black triangle glides right over my head.","44.2911111","-105.5016667","2002","5","10","19","0","2006","5","15"
"glenrock","WY","US","light","240.0","Very bright object the size of a close encounter with Mars moved rapidly across the sky.","42.8613889","-105.8716667","2011","2","21","19","0","2011","2","23"
"glenrock","WY","US","unknown","1200.0","Stationary object just above NE horizon with flashing red&#44 green and white lights.","42.8613889","-105.8716667","2008","10","1","20","0","2008","10","31"
"green river","WY","US","other","3600.0","Rare occurence of lights from the home of close encounters(the movie)","41.5286111","-109.4655556","1999","7","1","23","0","2000","2","16"
"green river","WY","US","sphere","420.0","Glowing white spherical large craft (50 to 100 ft dia) travels across mountain range near Green River&#44 Wyo","41.5286111","-109.4655556","1951","7","3","12","0","2002","10","15"
"green river","WY","US","sphere","45.0","Two red orbs traviling west&#44 over Green River&#44 Wyoming.","41.5286111","-109.4655556","2011","6","16","23","30","2011","6","20"
"green river","WY","US","triangle","15.0","I was in my back yard and loooked up  and saw 3 perfecct  lights  in  a fast direction to the north then two otheerr ligghts  vered of","41.5286111","-109.4655556","2011","11","14","18","50","2011","12","12"
"guernsey","WY","US","sphere","60.0","Round&#44 silver object hovering overhead&#44 three witnesses","42.2697222","-104.7411111","1965","5","1","13","0","2006","5","15"
"jackson","WY","US","light","1800.0","One very bright light for 8 seconds above the horizon then 2 smaller lights that moved very close to us and we saw 4 seperate times","43.48","-110.7616667","2003","7","17","23","30","2003","8","1"
"la barge","WY","US","circle","900.0","Strange object in the mountains of western wyoming wittnessed on 3 consecutive years on almost the same exact day every year.","42.2619444","-110.1938889","2011","9","18","21","0","2012","5","29"
"lander","WY","US","circle","1.0","a green circular light appeared and then darted behind the mountains","42.8330556","-108.73","2002","10","6","19","25","2002","10","15"
"lander","WY","US","diamond","900.0","8 Sided diamond&#44 (I think that is a tetrahedron)&#44 just appeared or we just noticed it after it appeared. It hovered high above the moun","42.8330556","-108.73","2004","2","16","11","30","2004","3","2"
"lander","WY","US","light","600.0","They were just lights&#44 but very curious lights at that.","42.8330556","-108.73","1967","6","30","3","0","2004","5","4"
"lander","WY","US","unknown","120.0","My son and I were looking at stars when we saw a fast moving light high in the sky traveling very fast in a circle then it suddenly dis","42.8330556","-108.73","2010","7","18","23","0","2010","7","19"
"laramie","WY","US","changing","30.0","A cluster of approximately 15 lights appeared and fanned out into a V shape while appearing to fly overhead.","41.3113889","-105.5905556","2002","4","4","19","45","2002","4","8"
"laramie","WY","US","changing","900.0","Large Orange UFO over Laramie&#44 WY.","41.3113889","-105.5905556","2011","12","15","17","30","2011","12","17"
"laramie","WY","US","circle","300.0","Laramie&#44 small circular craft","41.3113889","-105.5905556","2012","6","20","16","0","2012","7","4"
"laramie","WY","US","circle","45.0","Bright white light.  ((NUFORC Note:  Probable sighting of ISS&#44 which passed to the north of Laramie at 22:15 hrs..  PD))","41.3113889","-105.5905556","2009","7","21","22","15","2009","8","5"
"laramie","WY","US","disk","600.0","Witness is lured out of house&#44 silent craft glides overhead&#44 more body marks are discovered.","41.3113889","-105.5905556","1989","1","19","20","15","2003","10","31"
"laramie","WY","US","fireball","35.0","I saw a bright very bright light apear in the sky it held possition for about 20 sec. than bolted off and disapeared the same thing hap","41.3113889","-105.5905556","2001","10","28","21","0","2001","11","20"
"laramie","WY","US","fireball","25.0","Fireball ascends straight up in air&#44 and comes right back down in same location.","41.3113889","-105.5905556","2001","8","17","22","30","2001","10","12"
"laramie","WY","US","light","8.0","Three pinpoints of light flying in unison&#44 then making extremely fast erratic movements&#44 before flying in unison again.","41.3113889","-105.5905556","2001","4","25","22","0","2001","4","28"
"laramie","WY","US","light","2.0","I saw a white light flash out of my drivers window at about 35 degrees to my left in the night sky&#44 like a beam of light.","41.3113889","-105.5905556","2005","11","5","23","28","2005","11","8"
"laramie","WY","US","other","300.0","Blood-red cloud splits in two and rains onto ground.","41.3113889","-105.5905556","2001","7","1","11","50","2003","10","31"
"laramie","WY","US","other","30.0","Small dark speck paces airliner&#44 seen from ground.","41.3113889","-105.5905556","1989","7","1","14","0","2003","11","8"
"laramie","WY","US","other","1500.0","large craft white streak in sky at18:30  about 20miles South of Laramie with rotating lights underneath","41.3113889","-105.5905556","2007","9","30","18","30","2007","10","8"
"laramie","WY","US","other","900.0","Silent lighted craft flies over house&#44 witness later discovers body marks.","41.3113889","-105.5905556","1989","1","17","20","0","2003","10","31"
"laramie","WY","US","rectangle","5.0","Fast moving&#44 silent&#44 black rectangle seen by military flight enthusiast and amateur astronomer in Laramie&#44 WY.","41.3113889","-105.5905556","2006","11","7","21","0","2007","8","7"
"laramie","WY","US","sphere","1800.0","Bright orange sphere sitting in same spot for long time.","41.3113889","-105.5905556","2013","12","7","1","0","2014","1","10"
"laramie","WY","US","sphere","7200.0","2 oval lights in sky northeast of town.  flying around&#44 hovering&#44 steadily growing dimmer.","41.3113889","-105.5905556","2002","9","15","22","0","2002","9","19"
"lyman","WY","US","flash","600.0","Red/Silver flashing light going across the sky toward the south west.","41.3275","-110.2922222","2008","10","7","20","0","2008","10","31"
"medicine bow","WY","US","light","2040.0","Shimmering light &#44similar to northern lights&#44 accompanied by spotlights moving fast in Wyoming","41.8955556","-106.2041667","2005","8","7","3","45","2005","9","2"
"mills","WY","US","circle","40.0","2 round objects spotted&#44 broad daylight.  White in color and moving very fast.  Flying together.  No wings","42.8405556","-106.3652778","2011","6","3","15","0","2011","6","3"
"pine haven","WY","US","egg","45.0","The object was not a airplane&#44 or star&#44 if anything it was some NASA satalite or a UFO","44.3577778","-104.81","2000","6","22","21","0","2001","2","18"
"point of rocks","WY","US","circle","5.0","Driving to work a co-worker and I saw a green light going across the sky.","41.6802778","-108.785","2013","2","14","6","0","2013","2","18"
"powell","WY","US","chevron","10.0","Bright flashes in north sky...","44.7538889","-108.7566667","2013","12","11","18","25","2013","12","12"
"powell","WY","US","circle","10.0","I was sitting outside on the front porch of my dorm enjoying a cigarette with a friend when I looked up and saw what I thought was a si","44.7538889","-108.7566667","2009","7","8","4","25","2009","8","5"
"powell","WY","US","fireball","60.0","My 2 young sons ages 7 and 9 were sleeping outside in the front yard.  We lived in the country in Powell&#44 Wyoming&#44 Park County.  We had","44.7538889","-108.7566667","1972","7","5","1","0","2013","8","30"
"powell","WY","US","triangle","10.0","single triangle craft with four dim light rings spaced evenly on each side","44.7538889","-108.7566667","2007","11","4","0","40","2007","11","28"
"rawlins","WY","US","disk","3.0","Brown saucer-shaped object with dome on top flying beneath low cloud cover","41.7911111","-107.2380556","2000","6","19","13","0","2000","6","21"
"rawlins","WY","US","triangle","30.0","I was sitting in my hot tub looking at the sky when I noticed this triangular shaped object in the sky. It was so weird. I watched it c","41.7911111","-107.2380556","2006","10","13","20","30","2006","10","30"
"riverton","WY","US","fireball","5.0","We were driving westbound on Hwy between Riverton and Fort Washakie at 1930 hours.  Sky was clear and cold with a full moon behind us j","43.025","-108.3794444","1999","1","31","19","30","2002","1","29"
"riverton","WY","US","formation","4.0","Flying V formation at an extremely high rate of speed from North to South.","43.025","-108.3794444","2006","8","13","22","20","2006","10","30"
"riverton","WY","US","triangle","120.0","Large triangle.","43.025","-108.3794444","1999","6","10","23","0","2013","7","14"
"rock river","WY","US","disk","7200.0","Revolving lights seen in clouds south of Rock River&#44 Wyoming.","41.7413889","-105.9741667","1994","8","15","0","0","2003","10","31"
"rock river","WY","US","fireball","2.0","Blinding Flash and then extreme velocity vertical takeoff of object.","41.7413889","-105.9741667","2001","8","17","22","30","2001","10","12"
"rock river","WY","US","fireball","1.5","object went vertical","41.7413889","-105.9741667","2001","8","17","22","30","2001","10","12"
"rock springs","WY","US","chevron","120.0","Chevron Shaped array of five large lights with sparkling light all around them.","41.5875","-109.2022222","2012","3","12","1","2","2012","3","13"
"rock springs","WY","US","circle","60.0","Bright colored fast moving light that split into two and rapidly flew away","41.5875","-109.2022222","2012","4","21","23","5","2012","5","13"
"rock springs","WY","US","disk","60.0","Friend &amp; I retuned home from movie. We lived on a hill that over looked the desert. I looked out to the s.w. and saw this object and i","41.5875","-109.2022222","1958","7","20","21","30","1999","4","2"
"rock springs","WY","US","disk","120.0","Male witness reports seeing a red disc&#44 seen ahead of&#44 and pacing an airliner.","41.5875","-109.2022222","2012","12","7","6","30","2012","12","20"
"rock springs","WY","US","fireball","10.0","Was driving and saw a greenish/blue fireball looking object&#44 travelling west to east.","41.5875","-109.2022222","1998","9","26","3","5","1998","9","26"
"rock springs","WY","US","light","600.0","These three objects of luminating light were just suspended in mid air&#44 then gone.","41.5875","-109.2022222","2002","6","7","0","30","2002","6","12"
"rock springs","WY","US","light","300.0","Bright White like star moving plane speed&#44 shifted side to side then was gone.","41.5875","-109.2022222","2011","8","31","0","0","2011","10","10"
"rock springs","WY","US","light","120.0","Bright light rapidly moved toward my friend n I&#44 changing shape n color","41.5875","-109.2022222","2010","9","13","21","30","2012","12","20"
"rock springs","WY","US","light","600.0","Bright white light over rock springs&#44 wy","41.5875","-109.2022222","2012","8","25","21","15","2012","9","24"
"rock springs","WY","US","light","3600.0","It was like an airport becon that was rotating with red&#44 green&#44 and white lights.","41.5875","-109.2022222","2003","1","8","20","15","2003","3","21"
"rock springs","WY","US","other","120.0","10 bird like shapes in straight line. glowed orange&#44 like lights from town on underneath.","41.5875","-109.2022222","2008","10","25","21","0","2009","1","10"
"rock springs","WY","US","other","1200.0","4 flying objects in the skies of Wyoming","41.5875","-109.2022222","2013","4","5","21","0","2013","5","15"
"rock springs","WY","US","sphere","240.0","Bright light traveling over Rock Springs","41.5875","-109.2022222","2012","8","22","22","0","2012","9","24"
"rock springs","WY","US","sphere","120.0","One white star like light over Rock Springs Wyoming","41.5875","-109.2022222","2011","10","31","20","15","2011","12","12"
"sheridan","WY","US","light","300.0","Bright light in southeastern sky emitting red&#44 green&#44 and white light. Moved in unequal intervals.","44.7972222","-106.9555556","2006","12","19","21","0","2007","2","1"
"sheridan","WY","US","light","90.0","Object flying over the tree line at the Big Horn Mountains south of Sheridan Wyoming","44.7972222","-106.9555556","2004","10","28","2","0","2005","1","19"
"sheridan","WY","US","light","300.0","Bright light seen moving slowly across sky at helicopters height with no noise and a 2 second rear-end emittance.","44.7972222","-106.9555556","2012","8","7","22","20","2012","8","19"
"sheridan","WY","US","oval","20.0","blue-green bright oval was spotted 20 miles south of Sheridan&#44 WY descending to earth","44.7972222","-106.9555556","2002","9","6","21","0","2002","9","13"
"thermopolis","WY","US","unknown","15.0","UFO near Thermopolis WY","43.6461111","-108.2113889","2007","6","14","23","0","2007","8","7"
"torrington","WY","US","cigar","2.0","I was on a hill enjoying the sunset. I fell asleep&#44 and I woke up because of a very bright light in the sky. It soared past&#44 it was so","42.065","-104.1811111","2011","11","5","21","30","2011","12","12"
"worland","WY","US","light","15.0","The object was a dim point of light that grew to a brightness of twice what Venus would be and then disappeared &amp; lasted ~ 15 seconds.","44.0169444","-107.9547222","2003","6","17","22","42","2003","6","18"
"worland","WY","US","oval","2700.0","((HOAX??))  My parents told me they saw this UFO while my dad was getting ready to go to work.","44.0169444","-107.9547222","2008","2","15","5","0","2008","4","17"
